,time,high,low,open,volumefrom,volumeto,close,RealTime
0,1475625600,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-05
1,1475712000,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-06
2,1475798400,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-07
3,1475884800,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-08
4,1475971200,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-09
5,1476057600,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-10
6,1476144000,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-11
7,1476230400,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-12
8,1476316800,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-13
9,1476403200,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-14
10,1476489600,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-15
11,1476576000,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-16
12,1476662400,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-17
13,1476748800,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-18
14,1476835200,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-19
15,1476921600,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-20
16,1477008000,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-21
17,1477094400,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-22
18,1477180800,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-23
19,1477267200,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-24
20,1477353600,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-25
21,1477440000,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-26
22,1477526400,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-27
23,1477612800,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-28
24,1477699200,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-29
25,1477785600,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-30
26,1477872000,0.0,0.0,0.0,0.0,0.0,0.0,2016-10-31
27,1477958400,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-01
28,1478044800,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-02
29,1478131200,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-03
30,1478217600,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-04
31,1478304000,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-05
32,1478390400,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-06
33,1478476800,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-07
34,1478563200,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-08
35,1478649600,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-09
36,1478736000,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-10
37,1478822400,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-11
38,1478908800,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-12
39,1478995200,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-13
40,1479081600,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-14
41,1479168000,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-15
42,1479254400,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-16
43,1479340800,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-17
44,1479427200,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-18
45,1479513600,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-19
46,1479600000,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-20
47,1479686400,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-21
48,1479772800,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-22
49,1479859200,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-23
50,1479945600,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-24
51,1480032000,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-25
52,1480118400,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-26
53,1480204800,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-27
54,1480291200,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-28
55,1480377600,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-29
56,1480464000,0.0,0.0,0.0,0.0,0.0,0.0,2016-11-30
57,1480550400,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-01
58,1480636800,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-02
59,1480723200,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-03
60,1480809600,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-04
61,1480896000,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-05
62,1480982400,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-06
63,1481068800,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-07
64,1481155200,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-08
65,1481241600,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-09
66,1481328000,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-10
67,1481414400,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-11
68,1481500800,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-12
69,1481587200,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-13
70,1481673600,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-14
71,1481760000,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-15
72,1481846400,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-16
73,1481932800,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-17
74,1482019200,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-18
75,1482105600,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-19
76,1482192000,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-20
77,1482278400,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-21
78,1482364800,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-22
79,1482451200,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-23
80,1482537600,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-24
81,1482624000,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-25
82,1482710400,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-26
83,1482796800,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-27
84,1482883200,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-28
85,1482969600,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-29
86,1483056000,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-30
87,1483142400,0.0,0.0,0.0,0.0,0.0,0.0,2016-12-31
88,1483228800,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-01
89,1483315200,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-02
90,1483401600,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-03
91,1483488000,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-04
92,1483574400,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-05
93,1483660800,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-06
94,1483747200,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-07
95,1483833600,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-08
96,1483920000,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-09
97,1484006400,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-10
98,1484092800,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-11
99,1484179200,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-12
100,1484265600,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-13
101,1484352000,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-14
102,1484438400,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-15
103,1484524800,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-16
104,1484611200,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-17
105,1484697600,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-18
106,1484784000,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-19
107,1484870400,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-20
108,1484956800,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-21
109,1485043200,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-22
110,1485129600,0.0,0.0,0.0,0.0,0.0,0.0,2017-01-23
