,time,high,low,open,volumefrom,volumeto,close,RealTime
91,1483142400,11.41,10.44,10.61,285883.52,3243423.32,11.35,2016-12-31
92,1483228800,11.65,10.74,11.35,216214.13,2376208.77,10.99,2017-01-01
93,1483315200,13.44,11.24,10.99,800575.61,10462408.18,13.07,2017-01-02
94,1483401600,14.04,11.91,13.07,859095.45,10978272.08,12.78,2017-01-03
95,1483488000,14.9,13.75,12.78,470695.49,6955556.12,14.78,2017-01-04
96,1483574400,13.38,12.62,14.78,400821.65,5210857.89,13.0,2017-01-05
97,1483660800,12.37,10.94,13.0,553366.99,6339781.18,11.46,2017-01-06
98,1483747200,11.63,10.1,11.46,623461.09,6631325.92,10.64,2017-01-07
99,1483833600,11.3,10.67,10.64,196865.18,2173087.92,11.04,2017-01-08
100,1483920000,11.42,10.49,11.04,255203.3,2863577.28,11.22,2017-01-09
101,1484006400,11.57,10.89,11.22,241453.0,2675771.43,11.08,2017-01-10
102,1484092800,9.83,9.463,11.08,222629.0,2154974.63,9.68,2017-01-11
103,1484179200,10.25,9.913,9.68,117313.44,1182287.9,10.08,2017-01-12
104,1484265600,10.3,9.127,10.08,389436.26,3604863.86,9.257,2017-01-13
105,1484352000,9.761,9.022,9.257,187093.36,1741664.06,9.309,2017-01-14
106,1484438400,9.374,8.273,9.309,575790.24,5163852.93,8.968,2017-01-15
107,1484524800,9.326,8.678,8.968,234859.15,2099291.8,8.939,2017-01-16
108,1484611200,10.16,9.215,8.939,267223.63,2686486.83,10.05,2017-01-17
109,1484697600,10.01,9.59,10.05,216494.74,2124390.14,9.813,2017-01-18
110,1484784000,10.04,9.632,9.813,117722.62,1169303.47,9.933,2017-01-19
111,1484870400,9.915,9.485,9.933,139990.14,1344183.03,9.602,2017-01-20
112,1484956800,10.02,9.545,9.602,97666.46,955626.67,9.785,2017-01-21
113,1485043200,9.913,9.606,9.785,69523.61,686551.85,9.875,2017-01-22
114,1485129600,9.902,9.495,9.875,89392.49,878587.43,9.828,2017-01-23
115,1485216000,9.658,9.35,9.828,97498.3,921359.11,9.45,2017-01-24
116,1485302400,9.452,9.189,9.45,84845.34,792321.62,9.338,2017-01-25
117,1485388800,9.737,9.451,9.338,100787.14,962131.06,9.546,2017-01-26
118,1485475200,9.83,9.292,9.546,216620.17,2129468.64,9.83,2017-01-27
119,1485561600,10.51,9.672,9.83,346752.52,3604756.05,10.4,2017-01-28
120,1485648000,10.54,9.95,10.4,134669.6,1355801.35,10.07,2017-01-29
121,1485734400,10.49,10.12,10.07,107660.42,1101959.13,10.24,2017-01-30
122,1485820800,10.83,10.34,10.24,104062.15,1085501.15,10.43,2017-01-31
123,1485907200,10.7,10.4,10.43,117152.93,1230856.01,10.51,2017-02-01
124,1485993600,11.02,10.61,10.51,122121.04,1295412.37,10.61,2017-02-02
125,1486080000,10.6,9.576,10.61,305184.11,3106575.87,10.18,2017-02-03
126,1486166400,10.63,10.04,10.18,170898.93,1715188.09,10.04,2017-02-04
127,1486252800,10.33,9.846,10.04,84234.42,857464.28,10.18,2017-02-05
128,1486339200,10.38,10.05,10.18,84235.95,865048.69,10.27,2017-02-06
129,1486425600,10.59,9.993,10.27,158111.5,1586646.25,10.03,2017-02-07
130,1486512000,10.31,9.994,10.03,78704.42,802490.19,10.2,2017-02-08
131,1486598400,10.15,9.366,10.2,217342.65,2117085.13,9.741,2017-02-09
132,1486684800,10.16,9.686,9.741,89576.04,872685.54,9.742,2017-02-10
133,1486771200,10.07,9.844,9.742,45632.3,455174.58,9.975,2017-02-11
134,1486857600,10.16,9.814,9.975,57299.76,572583.07,9.993,2017-02-12
135,1486944000,9.962,9.778,9.993,48778.93,480863.45,9.858,2017-02-13
136,1487030400,10.79,9.886,9.858,154266.97,1612675.19,10.45,2017-02-14
137,1487116800,11.24,10.4,10.45,211237.15,2325305.94,11.01,2017-02-15
138,1487203200,11.31,10.36,11.01,147371.3,1566696.92,10.63,2017-02-16
139,1487289600,11.05,10.67,10.63,65878.12,718918.63,10.91,2017-02-17
140,1487376000,11.03,10.6,10.91,75858.41,824715.7,10.87,2017-02-18
141,1487462400,10.86,10.53,10.87,60878.72,645104.04,10.6,2017-02-19
142,1487548800,10.9,9.397,10.6,541749.66,5309235.73,9.8,2017-02-20
143,1487635200,10.47,9.928,9.8,265992.77,2699526.71,10.15,2017-02-21
144,1487721600,10.44,9.901,10.15,120682.34,1255322.19,10.4,2017-02-22
145,1487808000,10.95,10.48,10.4,65496.32,694155.2,10.6,2017-02-23
146,1487894400,10.94,9.304,10.6,42835.75,414642.33,9.68,2017-02-24
147,1487980800,10.01,9.049,9.68,175989.91,1703031.34,9.677,2017-02-25
148,1488067200,9.983,9.574,9.677,99080.76,960820.21,9.697,2017-02-26
149,1488153600,9.94,9.613,9.697,88165.52,859424.88,9.748,2017-02-27
150,1488240000,10.11,9.285,9.748,266914.06,2692578.43,10.09,2017-02-28
151,1488326400,11.06,9.915,10.09,360277.16,3625311.44,10.06,2017-03-01
152,1488412800,11.38,10.03,10.06,392503.31,4231654.8,10.78,2017-03-02
153,1488499200,12.04,10.66,10.78,393939.67,4490431.95,11.4,2017-03-03
154,1488585600,11.57,11.08,11.4,83982.57,941782.01,11.21,2017-03-04
155,1488672000,12.62,11.21,11.21,256137.24,3190286.66,12.46,2017-03-05
156,1488758400,13.08,12.19,12.46,334551.15,4271077.03,12.77,2017-03-06
157,1488844800,12.34,11.12,12.77,281452.82,3167403.05,11.25,2017-03-07
158,1488931200,10.79,10.14,11.25,205974.16,2121814.3,10.3,2017-03-08
159,1489017600,11.15,10.56,10.3,154900.93,1677494.08,10.83,2017-03-09
160,1489104000,11.43,9.067,10.83,635918.65,6896011.22,10.84,2017-03-10
161,1489190400,12.33,10.91,10.84,317214.93,3890313.12,12.26,2017-03-11
162,1489276800,14.78,12.49,12.26,831174.23,11639161.32,14.0,2017-03-12
163,1489363200,16.19,13.93,14.0,813980.59,12200348.72,14.99,2017-03-13
164,1489449600,15.48,14.1,14.99,437109.37,6438558.95,14.73,2017-03-14
165,1489536000,16.39,14.28,14.73,488834.13,7674640.41,15.7,2017-03-15
166,1489622400,18.64,14.11,15.7,1188055.0,21558757.78,18.15,2017-03-16
167,1489708800,20.35,13.66,18.15,1319211.6,23373363.04,17.72,2017-03-17
168,1489795200,16.99,14.23,17.72,635065.66,10283951.51,16.19,2017-03-18
169,1489881600,20.35,16.52,16.19,717919.63,13356983.74,18.61,2017-03-19
170,1489968000,19.9,17.8,18.61,326904.77,5928866.39,18.14,2017-03-20
171,1490054400,19.4,16.55,18.14,629825.22,10757796.94,17.08,2017-03-21
172,1490140800,17.56,15.84,17.08,327255.39,5583699.47,17.06,2017-03-22
173,1490227200,17.91,16.13,17.06,241312.63,4180337.36,17.32,2017-03-23
174,1490313600,17.69,15.61,17.32,510807.37,8630633.15,16.9,2017-03-24
175,1490400000,18.13,15.81,16.9,365381.67,5888334.9,16.12,2017-03-25
176,1490486400,16.54,15.05,16.12,267343.72,4199306.83,15.71,2017-03-26
177,1490572800,16.98,13.88,15.71,438954.85,6768383.76,15.42,2017-03-27
178,1490659200,16.55,14.11,15.42,398247.51,6315377.23,15.86,2017-03-28
179,1490745600,17.07,15.37,15.86,242007.78,4085054.9,16.88,2017-03-29
180,1490832000,17.29,15.98,16.88,178045.32,2854992.49,16.04,2017-03-30
181,1490918400,17.24,15.64,16.04,239133.92,3874540.1,16.2,2017-03-31
182,1491004800,17.06,15.14,16.2,260464.49,4367276.48,16.77,2017-04-01
183,1491091200,17.39,15.74,16.77,247742.76,3936212.28,15.89,2017-04-02
184,1491177600,17.11,15.74,15.89,248733.93,4041976.01,16.25,2017-04-03
185,1491264000,16.98,15.71,16.25,182621.39,3013014.56,16.5,2017-04-04
186,1491350400,16.59,15.32,16.5,198229.25,3133426.11,15.81,2017-04-05
187,1491436800,16.68,14.78,15.81,342052.63,5323112.65,15.56,2017-04-06
188,1491523200,16.67,15.45,15.56,184077.08,2929064.15,15.91,2017-04-07
189,1491609600,17.58,15.46,15.91,227607.02,3862744.68,16.97,2017-04-08
190,1491696000,17.76,16.18,16.97,209755.55,3574196.82,17.04,2017-04-09
191,1491782400,18.48,16.77,17.04,213675.88,3806364.69,17.81,2017-04-10
192,1491868800,18.01,17.15,17.81,142881.23,2473326.69,17.31,2017-04-11
193,1491955200,18.11,17.11,17.31,178269.63,3136646.92,17.59,2017-04-12
194,1492041600,17.75,16.84,17.59,179681.59,3098594.39,17.24,2017-04-13
195,1492128000,17.77,15.61,17.24,332676.71,5537445.09,16.65,2017-04-14
196,1492214400,16.95,16.37,16.65,139595.43,2333397.99,16.72,2017-04-15
197,1492300800,16.75,16.07,16.72,119565.89,1948811.99,16.3,2017-04-16
198,1492387200,17.05,16.19,16.3,170898.93,2801180.3,16.39,2017-04-17
199,1492473600,16.39,15.81,16.39,108122.63,1756625.44,16.25,2017-04-18
200,1492560000,16.5,15.79,16.25,126837.85,2024992.66,15.97,2017-04-19
201,1492646400,16.69,15.56,15.97,174574.9,2727370.15,15.62,2017-04-20
202,1492732800,16.18,15.51,15.62,178808.68,2876055.26,16.08,2017-04-21
203,1492819200,16.22,15.68,16.08,126732.39,1997097.01,15.76,2017-04-22
204,1492905600,16.02,15.67,15.76,83287.19,1316639.5,15.81,2017-04-23
205,1492992000,16.0,15.13,15.81,132743.88,2042446.85,15.39,2017-04-24
206,1493078400,15.99,15.24,15.39,133441.85,2073976.67,15.54,2017-04-25
207,1493164800,15.8,15.06,15.54,184004.8,2813258.96,15.29,2017-04-26
208,1493251200,17.31,15.46,15.29,363425.26,6087293.15,16.75,2017-04-27
209,1493337600,18.1,16.73,16.75,300040.69,5373821.08,17.91,2017-04-28
210,1493424000,18.54,17.48,17.91,266493.32,4820758.39,18.09,2017-04-29
211,1493510400,19.53,18.2,18.09,281596.08,5263205.55,18.69,2017-04-30
212,1493596800,19.43,16.85,18.69,395452.97,6976834.98,17.64,2017-05-01
213,1493683200,18.63,17.06,17.64,212071.03,3825909.53,18.04,2017-05-02
214,1493769600,20.43,18.37,18.04,291476.36,5859126.04,20.1,2017-05-03
215,1493856000,20.66,19.43,20.1,297214.32,6058346.38,20.38,2017-05-04
216,1493942400,23.3,19.94,20.38,627191.89,13856013.55,22.09,2017-05-05
217,1494028800,23.44,21.55,22.09,294676.04,6616568.58,22.45,2017-05-06
218,1494115200,27.58,22.57,22.45,731925.29,18918086.44,25.85,2017-05-07
219,1494201600,27.56,19.33,25.85,563021.25,13013061.62,23.11,2017-05-08
220,1494288000,24.61,19.86,23.11,504275.45,10970244.64,21.75,2017-05-09
221,1494374400,24.96,22.41,21.75,253342.94,6068063.56,23.95,2017-05-10
222,1494460800,24.7,22.5,23.95,176176.14,4097892.08,23.26,2017-05-11
223,1494547200,22.72,21.33,23.26,146722.54,3281546.8,22.37,2017-05-12
224,1494633600,23.91,22.15,22.37,95992.68,2145213.69,22.35,2017-05-13
225,1494720000,22.81,22.07,22.35,86203.43,1928776.77,22.37,2017-05-14
226,1494806400,22.68,21.46,22.37,142124.15,3116040.93,21.92,2017-05-15
227,1494892800,22.69,20.92,21.92,194056.52,4124909.38,21.26,2017-05-16
228,1494979200,21.91,19.96,21.26,200009.1,4199240.7,21.0,2017-05-17
229,1495065600,24.78,21.7,21.0,304787.62,7148090.02,23.45,2017-05-18
230,1495152000,24.99,23.95,23.45,164542.57,4049866.0,24.61,2017-05-19
231,1495238400,29.11,24.67,24.61,511337.98,13789972.29,26.97,2017-05-20
232,1495324800,27.4,25.66,26.97,214309.91,5675996.29,26.48,2017-05-21
233,1495411200,30.35,24.99,26.48,484801.25,13438636.35,27.72,2017-05-22
234,1495497600,44.4,30.0,27.72,1039692.47,45155474.11,43.43,2017-05-23
235,1495584000,46.8,32.5,43.43,1474127.65,51017917.85,34.61,2017-05-24
236,1495670400,35.19,29.32,34.61,912134.16,28633513.6,31.39,2017-05-25
237,1495756800,33.02,29.61,31.93,488716.67,15139796.11,30.98,2017-05-26
238,1495843200,30.52,25.06,30.98,455634.92,12484203.8,27.4,2017-05-27
239,1495929600,30.85,28.36,27.4,435304.61,13025270.47,29.92,2017-05-28
240,1496016000,34.88,30.36,29.92,624836.68,20358024.94,32.58,2017-05-29
241,1496102400,35.5,31.46,32.58,453875.28,14371146.13,31.66,2017-05-30
242,1496188800,33.96,31.62,31.66,280055.67,9257697.03,33.06,2017-05-31
243,1496275200,37.25,34.15,33.06,214108.73,7371296.99,34.43,2017-06-01
244,1496361600,36.27,34.74,34.43,169436.53,5890270.06,34.76,2017-06-02
245,1496448000,36.05,32.5,34.76,191090.36,6358898.81,33.28,2017-06-03
246,1496534400,34.15,32.51,33.28,93835.82,3154560.89,33.62,2017-06-04
247,1496620800,37.99,35.27,33.62,222654.2,8393175.08,37.7,2017-06-05
248,1496707200,43.76,37.91,37.7,490067.04,21323025.92,43.51,2017-06-06
249,1496793600,46.33,39.81,43.51,731996.92,30107761.29,41.13,2017-06-07
250,1496880000,44.69,42.16,41.13,194200.67,8406411.79,43.29,2017-06-08
251,1496966400,44.87,43.25,43.29,162788.0,7141793.59,43.87,2017-06-09
252,1497052800,45.31,41.33,43.87,197534.02,8181400.04,41.42,2017-06-10
253,1497139200,46.45,42.33,41.42,188081.32,8737046.83,46.45,2017-06-11
254,1497225600,42.16,38.31,46.45,302646.15,12064176.32,39.86,2017-06-12
255,1497312000,41.56,40.08,39.86,184281.37,7556013.9,41.0,2017-06-13
256,1497398400,37.93,36.64,41.0,167329.42,6151045.29,36.76,2017-06-14
257,1497484800,36.81,34.88,36.76,189910.03,6935949.55,36.52,2017-06-15
258,1497571200,38.13,37.01,36.52,125738.83,4772019.29,37.95,2017-06-16
259,1497657600,43.28,40.67,37.95,229923.92,9660699.78,42.02,2017-06-17
260,1497744000,41.07,39.45,42.02,141173.46,5623053.47,39.83,2017-06-18
261,1497830400,41.35,39.3,39.83,199417.14,7960264.62,39.92,2017-06-19
262,1497916800,43.97,40.66,39.92,242445.6,10005826.24,41.27,2017-06-20
263,1498003200,40.64,37.69,41.27,182516.35,7082137.58,38.8,2017-06-21
264,1498089600,41.34,40.35,38.8,117541.75,4804937.71,40.88,2017-06-22
265,1498176000,41.53,39.84,40.88,132883.97,5457920.66,41.07,2017-06-23
266,1498262400,39.53,38.27,41.07,108570.19,4175526.98,38.46,2017-06-24
267,1498348800,37.3,35.96,38.46,113545.5,4098910.57,36.1,2017-06-25
268,1498435200,36.05,32.42,36.1,217989.41,7494293.09,34.38,2017-06-26
269,1498521600,36.57,33.76,34.38,174046.97,6065141.68,34.85,2017-06-27
270,1498608000,37.0,34.06,34.85,155511.43,5747160.92,36.96,2017-06-28
271,1498694400,37.05,35.02,36.96,182248.71,6406703.35,35.15,2017-06-29
272,1498780800,34.92,33.79,35.15,177064.71,6037221.49,34.1,2017-06-30
273,1498867200,33.67,31.62,34.1,143564.61,4631042.0,32.26,2017-07-01
274,1498953600,34.31,33.25,32.26,186894.92,6309692.11,33.76,2017-07-02
275,1499040000,34.83,33.79,33.76,179492.48,6151323.03,34.27,2017-07-03
276,1499126400,35.72,34.39,34.27,179110.05,6322615.57,35.3,2017-07-04
277,1499212800,37.74,35.75,35.3,224470.56,8125987.81,36.2,2017-07-05
278,1499299200,39.39,35.81,36.2,303936.45,11933463.83,39.26,2017-07-06
279,1499385600,38.57,34.66,39.26,274463.56,9534320.64,34.74,2017-07-07
280,1499472000,36.5,34.11,34.74,212614.99,7744309.49,36.42,2017-07-08
281,1499558400,36.56,34.6,36.42,193528.12,6802427.57,35.15,2017-07-09
282,1499644800,32.89,30.84,35.15,186182.99,5786425.66,31.08,2017-07-10
283,1499731200,31.48,27.72,31.08,277848.63,8108375.38,29.18,2017-07-11
284,1499817600,32.09,29.61,29.18,197796.09,6317691.93,31.94,2017-07-12
285,1499904000,31.42,29.39,31.94,198729.74,5962273.52,30.0,2017-07-13
286,1499990400,28.04,27.09,30.0,181675.11,4987612.91,27.45,2017-07-14
287,1500076800,24.52,23.81,27.45,216568.39,5297319.3,24.46,2017-07-15
288,1500163200,23.6,22.17,24.46,246473.46,5506568.0,22.34,2017-07-16
289,1500249600,27.66,26.14,22.34,261433.37,7068720.14,27.04,2017-07-17
290,1500336000,28.69,27.19,27.04,166273.89,4741091.17,28.51,2017-07-18
291,1500422400,28.25,27.16,28.51,143992.22,3930484.09,27.3,2017-07-19
292,1500508800,34.71,30.98,27.3,257477.58,8100586.19,31.46,2017-07-20
293,1500595200,31.58,29.73,31.46,110156.01,3453133.61,31.35,2017-07-21
294,1500681600,35.02,32.06,31.35,122783.04,4281154.33,34.87,2017-07-22
295,1500768000,34.01,33.07,34.87,120158.64,4001623.36,33.3,2017-07-23
296,1500854400,35.39,32.71,33.3,176994.64,6218152.72,35.13,2017-07-24
297,1500940800,33.64,30.67,35.13,191256.41,6163014.27,32.22,2017-07-25
298,1501027200,36.74,30.78,32.22,393180.14,14060291.66,35.76,2017-07-26
299,1501113600,38.61,35.6,35.76,204054.15,7341228.4,35.98,2017-07-27
300,1501200000,36.36,32.65,35.98,310451.47,10407526.4,33.52,2017-07-28
301,1501286400,34.1,32.43,33.52,94724.82,3194699.02,33.73,2017-07-29
302,1501372800,34.29,30.44,33.73,198998.56,6074345.79,30.52,2017-07-30
303,1501459200,32.91,30.39,30.52,227201.11,6935257.17,30.52,2017-07-31
304,1501545600,34.56,29.26,30.52,279450.2,9534769.06,34.12,2017-08-01
305,1501632000,34.04,32.69,34.12,114412.59,3806636.5,33.27,2017-08-02
306,1501718400,34.84,33.19,33.27,120301.6,4015548.07,33.38,2017-08-03
307,1501804800,35.93,34.44,33.38,111462.56,3995083.06,35.84,2017-08-04
308,1501891200,40.16,37.32,35.84,143268.49,5382868.16,37.57,2017-08-05
309,1501977600,38.22,36.22,37.57,112465.2,4163335.52,37.02,2017-08-06
310,1502064000,39.01,36.43,37.02,170578.57,6619284.47,38.8,2017-08-07
311,1502150400,40.88,38.23,38.8,140305.49,5642334.77,40.21,2017-08-08
312,1502236800,40.78,38.99,40.21,134616.69,5343053.38,39.69,2017-08-09
313,1502323200,40.75,38.2,39.69,114515.91,4380983.45,38.26,2017-08-10
314,1502409600,41.13,39.18,38.26,104325.23,4098863.51,39.29,2017-08-11
315,1502496000,42.38,35.96,39.29,247085.91,9402543.72,38.05,2017-08-12
316,1502582400,40.24,34.97,38.05,312415.22,11502372.11,36.82,2017-08-13
317,1502668800,41.27,36.25,36.82,206496.38,8020286.92,38.84,2017-08-14
318,1502755200,38.72,35.61,38.84,184275.19,7003523.18,38.01,2017-08-15
319,1502841600,40.88,37.56,38.01,185483.35,7003699.79,37.76,2017-08-16
320,1502928000,38.08,36.67,37.76,159870.77,5931718.48,37.1,2017-08-17
321,1503014400,38.69,35.38,37.1,222650.06,8149664.13,36.6,2017-08-18
322,1503100800,46.22,37.18,36.6,330722.05,14538106.82,43.96,2017-08-19
323,1503187200,43.59,40.03,43.96,194090.9,8300741.73,42.77,2017-08-20
324,1503273600,80.15,41.55,42.77,2231850.09,136509937.25,61.16,2017-08-21
325,1503360000,79.9,59.78,61.16,1205208.62,86303738.63,71.61,2017-08-22
326,1503446400,79.11,67.02,71.61,620201.68,43945074.74,70.86,2017-08-23
327,1503532800,76.38,63.12,70.86,563266.11,37876968.24,67.25,2017-08-24
328,1503619200,85.89,66.64,67.25,644259.16,54868404.94,85.17,2017-08-25
329,1503705600,118.63,81.71,85.17,1637529.51,177274111.75,108.26,2017-08-26
330,1503792000,110.11,98.42,108.26,501285.49,51853728.23,103.44,2017-08-27
331,1503878400,124.12,102.12,103.44,1028137.9,116976009.16,113.77,2017-08-28
332,1503964800,118.56,99.69,113.77,544653.78,56480421.83,103.7,2017-08-29
333,1504051200,107.54,95.16,103.7,321159.06,33527103.38,104.39,2017-08-30
334,1504137600,114.18,105.78,104.39,330232.44,36283130.82,109.87,2017-08-31
335,1504224000,120.85,110.42,109.87,334064.57,37283259.16,111.6,2017-09-01
336,1504310400,104.4,96.86,111.6,324136.06,31641424.77,97.62,2017-09-02
337,1504396800,99.97,90.78,97.62,275766.19,27320266.75,99.07,2017-09-03
338,1504483200,95.48,83.76,99.07,298782.4,25985994.36,86.97,2017-09-04
339,1504569600,95.62,82.4,86.97,212253.35,19943563.04,93.96,2017-09-05
